simbad_id,ra_deg,dec_deg,V_mag,B_mag,R_mag,I_mag,simbad_otype,spectral_type,mk_class,mk_subtype,lum_class,parallax_mas,pmra_mas_yr,pmdec_mas_yr,stable,field
2MASS J09585069+0208579,149.71117375503,2.14959730695,20.29700088500977,21.354999542236328,,,*,,?,,unknown,1.2924,-18.179,4.615,True,COSMOS
COSMOS 1067599,149.52323838622,1.82468727607,20.298999786376953,21.27400016784668,,,*,,?,,unknown,0.5523,-3.787,-5.14,True,COSMOS
COSMOS 1365862,149.56292484579,2.07747607856,20.298999786376953,20.766000747680664,,,*,,?,,unknown,0.0309,-3.637,-6.088,True,COSMOS
COSMOS 561237,149.98733326423,1.78933018432,20.299999237060547,21.222999572753903,,,*,,?,,unknown,0.5441,-7.62,-6.214,True,COSMOS
COSMOS 2487222,149.44232541596,2.56017736456,20.302000045776367,20.780000686645508,,,*,,?,,unknown,,-5.404,-1.813,True,COSMOS
COSMOS 1047484,149.46448026567,1.91697011702,20.30500030517578,20.511999130249023,,,*,,?,,unknown,0.6521,2.053,-6.814,True,COSMOS
COSMOS 2483707,149.51006249978,2.58049512476,20.305999755859375,21.45299911499023,,,*,,?,,unknown,0.8509,-4.83,3.877,True,COSMOS
COSMOS 1219465,150.31378214521,2.0269095673900006,20.305999755859375,20.816999435424805,,,*,,?,,unknown,,-4.899,-4.178,True,COSMOS
COSMOS J100214.84+014351.7,150.56183956479,1.7310421970999996,20.30699920654297,20.761999130249023,,,*,,?,,unknown,0.5716,-7.159,-4.412,True,COSMOS
COSMOS 2040307,149.84497235596,2.45368506542,20.30699920654297,21.233999252319336,,,*,,?,,unknown,0.0355,-0.382,-5.327,True,COSMOS
2MASS J10005758+0140163,150.23985731341,1.67105806855,20.308000564575195,21.322999954223633,,,*,,?,,unknown,0.7226,-15.178,-8.15,True,COSMOS
2MASS J10013662+0150131,150.40268402835,1.83700373514,20.31100082397461,21.356000900268555,,,*,,?,,unknown,0.9043,-10.188,-5.042,True,COSMOS
COSMOS 770940,150.60405830333,1.91778052277,20.31100082397461,20.784000396728516,,,*,,?,,unknown,,-2.962,-7.119,True,COSMOS
2MASS J09590708+0242556,149.77949799323,2.715458655910001,20.31100082397461,21.44499969482422,,,*,,?,,unknown,1.5294,-5.287,5.635,True,COSMOS
COSMOS 3126250,149.76416746105,2.8397698609799997,20.31100082397461,20.861000061035156,,,*,,?,,unknown,,-10.514,-1.491,True,COSMOS
COSMOS 1820270,150.74122182419,2.41220345338,20.31399917602539,21.26499938964844,,,*,,?,,unknown,0.7885,9.386,-5.572,True,COSMOS
2MASS J09585340+0202237,149.7225661094,2.0399450615400005,20.315000534057617,21.354999542236328,,,*,,?,,unknown,1.4477,-1.628,-12.96,True,COSMOS
COSMOS 1342232,149.77215426257,2.00970311296,20.31599998474121,20.650999069213867,,,*,,?,,unknown,1.0672,0.298,-7.134,True,COSMOS
COSMOS 1659267,149.96869915942,2.20977663396,20.316999435424805,21.458999633789062,,,*,,?,,unknown,1.0004,-7.998,1.703,True,COSMOS
COSMOS 2342225,150.19722305871,2.5154674792,20.316999435424805,20.73500061035156,,,*,,?,,unknown,,1.453,-10.031,True,COSMOS
2MASS J09584798+0206251,149.6998976003,2.10707563306,20.319000244140625,21.40999984741211,,,*,,?,,unknown,1.3328,-12.085,3.132,True,COSMOS
COSMOS 1701117,149.88467998902,2.19705889142,20.32200050354004,20.92300033569336,,,*,,?,,unknown,0.4465,-3.479,-5.937,True,COSMOS
COSMOS 1481893,150.63830666399,2.27685710666,20.322999954223633,21.354999542236328,,,*,,?,,unknown,1.585,-5.358,0.798,True,COSMOS
2MASS J10000880+0203026,150.03679127158,2.0506433763300005,20.322999954223633,21.3799991607666,,,*,,?,,unknown,0.4567,-9.297,-5.495,True,COSMOS
COSMOS 2307476,150.31070219945,2.49899830537,20.323999404907227,21.3700008392334,,,*,,?,,unknown,0.8934,-13.305,-3.474,True,COSMOS
COSMOS 1781204,149.42854160954,2.20603656213,20.326000213623047,20.88999938964844,,,*,,?,,unknown,0.3011,-7.493,1.487,True,COSMOS
2MASS J10003360+0252385,150.13985012097,2.8773376505,20.32699966430664,21.54800033569336,,,*,,?,,unknown,2.3559,-41.055,-1.606,True,COSMOS
2MASS J10030805+0224065,150.7835331546,2.40183809254,20.32900047302246,21.37700080871582,,,*,,?,,unknown,1.4163,2.558,-8.886,True,COSMOS
COSMOS 1238038,150.1950145419,2.11073375915,20.329999923706055,21.106000900268555,,,*,,?,,unknown,0.0929,-7.83,0.941,True,COSMOS
COSMOS 307487,149.56493385278,1.5027706998100003,20.33099937438965,21.274999618530273,,,*,,?,,unknown,0.6527,-29.883,4.209,True,COSMOS
COSMOS 2836821,149.45789118284,2.7862647035399997,20.33099937438965,21.149999618530273,,19.18000030517578,*,,?,,unknown,0.1932,-7.003,1.847,True,COSMOS
2MASS J09575691+0208430,149.48713591004,2.14525482451,20.33099937438965,21.42200088500977,,,*,,?,,unknown,0.8625,-10.379,-2.581,True,COSMOS
COSMOS 1128991,150.59758846033,2.0885079692,20.33300018310547,20.75900077819824,,,*,,?,,unknown,0.4725,-1.86,-5.932,True,COSMOS
COSMOS 2026785,149.95819832804,2.3444240872699997,20.333999633789062,20.916000366210938,,,*,,?,,unknown,,-0.522,-11.264,True,COSMOS
COSMOS 825189,150.49581124645,1.87013293592,20.333999633789062,21.46299934387207,,,*,,?,,unknown,1.2989,-21.607,5.974,True,COSMOS
2MASS J09583290+0152522,149.63709215482,1.88119687329,20.333999633789062,21.395999908447266,,,*,,?,,unknown,1.7039,-17.457,0.957,True,COSMOS
COSMOS 1622672,150.19683053334,2.1940150698599994,20.333999633789062,21.382999420166016,,,*,,?,,unknown,0.0633,-8.003,1.396,True,COSMOS
COSMOS 3209732,149.49977042102,2.79970469331,20.334999084472656,21.32200050354004,,,*,,?,,unknown,1.2847,-10.988,-14.334,True,COSMOS
COSMOS 1137961,150.7146471087,2.05276907228,20.334999084472656,,,,*,,?,,unknown,,-3.725,-1.728,True,COSMOS
2MASS J10002744+0241238,150.11433944898,2.69004585887,20.336000442504883,21.49099922180176,,,*,,?,,unknown,2.2498,-1.33,-28.226,True,COSMOS
2MASS J10021173+0139343,150.54891730413,1.6595771723,20.336999893188477,21.56800079345703,,,*,,?,,unknown,2.2104,-25.642,-3.645,True,COSMOS
COSMOS 2526326,150.80238924505,2.76582192004,20.336999893188477,21.42099952697754,,,*,,?,,unknown,1.0621,-4.189,2.792,True,COSMOS
2MASS J10012715+0149287,150.36309712176,1.8246777876600004,20.33799934387207,21.44300079345703,,,*,,?,,unknown,1.9481,0.859,-14.814,True,COSMOS
COSMOS 435955,150.63971421627,1.6324196752799995,20.33799934387207,21.343000411987305,,,*,,?,,unknown,1.612,-3.536,-8.072,True,COSMOS
SDSS J100014.23+023742.2,150.05927479659,2.62837283186,20.33799934387207,20.21299934387207,,,**,DA+M,?,,unknown,,-2.0,4.0,True,COSMOS
2MASS J10010884+0204086,150.28680707066,2.06892949091,20.339000701904297,21.506999969482425,,18.489999771118164,*,,?,,unknown,1.6557,-30.496,-20.736,True,COSMOS
COSMOS 2497088,149.45147655074,2.5195194316400005,20.339000701904297,21.34199905395508,,,*,,?,,unknown,0.6641,-15.561,-5.399,True,COSMOS
2MASS J10021246+0132311,150.5518922594,1.5419725026,20.34000015258789,21.39800071716309,,,*,,?,,unknown,1.023,-9.745,-1.825,True,COSMOS
2MASS J10024906+0139284,150.70456120084,1.65795600535,20.34000015258789,21.38800048828125,,,*,,?,,unknown,0.9667,-3.446,-15.579,True,COSMOS
COSMOS 860757,150.27735876855,1.88055364349,20.34000015258789,21.29700088500977,,,*,,?,,unknown,0.9037,-6.211,-4.799,True,COSMOS
COSMOS 846365,150.29788858019,1.9450274553000004,20.34199905395508,21.149999618530273,,,*,,?,,unknown,,-12.863,-1.364,True,COSMOS
COSMOS 940749,150.03320314324,1.86782764587,20.343000411987305,20.969999313354492,,,*,,?,,unknown,,-15.99,-7.132,True,COSMOS
2MASS J09595022+0151046,149.95934453142,1.85133266399,20.3439998626709,21.60099983215332,,,*,,?,,unknown,5.052,-34.223,5.215,True,COSMOS
2MASS J10020971+0201212,150.54053157666,2.02246848332,20.3439998626709,21.426000595092773,,,*,,?,,unknown,1.4162,-7.318,0.893,True,COSMOS
COSMOS J095853.96+023044.4,149.72484975313,2.51234814691,20.344999313354492,20.79800033569336,,,*,,?,,unknown,0.9517,-5.821,-4.835,True,COSMOS
COSMOS 3206287,149.48349307807,2.8107958574200005,20.34600067138672,20.804000854492188,,,*,,?,,unknown,1.4377,-6.373,0.026,True,COSMOS
COSMOS 876845,150.23553676162,1.81230552978,20.34600067138672,20.482999801635746,,,*,,?,,unknown,1.1477,-1.543,-5.014,True,COSMOS
2MASS J09574989+0143365,149.45793181833,1.7269029008499996,20.347000122070312,21.400999069213867,,,*,,?,,unknown,1.1498,-8.841,-5.035,True,COSMOS
COSMOS 1983585,150.11446512639,2.35309106542,20.347999572753903,21.305999755859375,,,*,,?,,unknown,0.1927,-7.388,-2.41,True,COSMOS
COSMOS 3015079,150.29554457244,2.8396927168399997,20.349000930786133,21.364999771118164,,,*,,?,,unknown,1.1461,-9.838,4.218,True,COSMOS
COSMOS 415494,150.63318047353,1.7134912946099998,20.350000381469727,21.163999557495117,,,*,,?,,unknown,1.0421,-5.922,-9.297,True,COSMOS
COSMOS 2094241,149.67223871813,2.3918974245400006,20.35199928283691,21.30900001525879,,,*,,?,,unknown,1.2724,-12.4,0.975,True,COSMOS
2MASS J09594154+0208073,149.92327095589,2.13547418219,20.35199928283691,21.39800071716309,,,*,,?,,unknown,0.4981,12.337,-9.369,True,COSMOS
COSMOS 2830717,149.62915593625,2.64271448316,20.35199928283691,21.24099922180176,,,*,,?,,unknown,0.9965,-3.334,-4.826,True,COSMOS
2MASS J09580120+0202084,149.50498642871,2.03565751914,20.35300064086914,21.517000198364254,,,*,,?,,unknown,1.7548,-12.261,-10.614,True,COSMOS
2MASS J10031222+0233034,150.80100240614,2.55087885424,20.35300064086914,21.43199920654297,,,*,,?,,unknown,,1.359,-15.464,True,COSMOS
COSMOS 3163154,149.63029808931,2.8436547842000004,20.354000091552734,21.18000030517578,,,*,,?,,unknown,0.4283,3.22,-4.442,True,COSMOS
2MASS J10023162+0219533,150.63163578906,2.3314250018399996,20.354999542236328,21.500999450683594,,,*,,?,,unknown,0.238,-2.239,-5.415,True,COSMOS
COSMOS 2325263,150.08819983621,2.5896366520500003,20.356000900268555,21.510000228881836,,,*,,?,,unknown,0.7459,-2.062,-8.834,True,COSMOS
COSMOS 2246445,150.42107985979,2.59305776027,20.357999801635746,21.39699935913086,,,*,,?,,unknown,0.2166,0.364,-6.309,True,COSMOS
COSMOS 2451778,149.67350326405,2.5392977996399995,20.358999252319336,21.215999603271484,,,*,,?,,unknown,0.8514,4.467,-7.818,True,COSMOS
COSMOS 804564,150.4384840471,1.9550150903899997,20.361000061035156,21.433000564575195,,,*,,?,,unknown,0.8385,-16.504,8.885,True,COSMOS
COSMOS 908659,150.22235286377,1.84207731036,20.36199951171875,20.628000259399418,,,*,,?,,unknown,,-2.53,-4.45,True,COSMOS
COSMOS 186632,150.09308200288,1.5497594045699998,20.36199951171875,21.37700080871582,,,*,,?,,unknown,0.9204,-9.233,-3.061,True,COSMOS
COSMOS 2682347,150.18220284586,2.75629380726,20.368000030517575,21.492000579833984,,,*,,?,,unknown,1.1365,-13.31,-1.193,True,COSMOS
COSMOS 3088795,150.00296110822,2.8340506418100007,20.368000030517575,21.195999145507812,,19.280000686645508,*,,?,,unknown,0.7869,-5.679,-0.725,True,COSMOS
2MASS J10014109+0148009,150.42129077913,1.8002119441000002,20.368999481201172,21.458999633789062,,,*,,?,,unknown,1.6788,-8.222,-8.822,True,COSMOS
2MASS J10015540+0234126,150.48082041896,2.5702023233400006,20.368999481201172,21.524999618530273,,17.940000534057617,*,,?,,unknown,3.0451,-23.254,-28.729,True,COSMOS
COSMOS 2274916,150.47815485765,2.4723865293900005,20.371000289916992,21.368999481201172,,,*,,?,,unknown,0.8046,0.085,-9.25,True,COSMOS
2MASS J10010180+0223163,150.25755339636,2.38791381197,20.371999740600582,21.56100082397461,,,*,,?,,unknown,2.0865,-1.047,-5.684,True,COSMOS
COSMOS 125910,150.50445129203,1.5019383561400004,20.375999450683594,21.53300094604492,,,*,,?,,unknown,1.5797,-10.516,8.556,True,COSMOS
COSMOS J100009.01+020611.0,150.03753472879,2.10304050028,20.37700080871582,21.03700065612793,,,*,,?,,unknown,,2.099,-4.883,True,COSMOS
COSMOS J095954.53+015626.6,149.97718248832,1.94073151768,20.378999710083008,20.90800094604492,,19.600000381469727,*,,?,,unknown,2.7222,-2.683,-14.412,True,COSMOS
COSMOS 2822411,149.57523300885,2.67869595101,20.378999710083008,21.451000213623047,,18.68000030517578,*,,?,,unknown,1.5135,-6.181,-7.665,True,COSMOS
2MASS J09595467+0204020,149.97785744073,2.06721878529,20.381000518798828,21.354999542236328,,,*,,?,,unknown,0.6044,-14.073,-2.771,True,COSMOS
COSMOS 868292,150.3607192317,1.8496710997299997,20.381000518798828,21.385000228881836,,,*,,?,,unknown,0.6802,-6.087,0.768,True,COSMOS
COSMOS 1591977,150.30585214223,2.15440991292,20.381000518798828,21.58099937438965,,,*,,?,,unknown,1.0257,-16.094,4.124,True,COSMOS
COSMOS 1595604,150.31690491446,2.13896225403,20.381999969482425,20.766000747680664,,,*,,?,,unknown,0.5985,-0.831,-11.191,True,COSMOS
2MASS J09593443+0135549,149.89350711791,1.5985154263600003,20.382999420166016,21.474000930786133,,,*,,?,,unknown,1.765,5.117,-9.296,True,COSMOS
COSMOS 256679,149.83639652116,1.56515766195,20.382999420166016,21.05500030517578,,,*,,?,,unknown,,-4.994,-1.196,True,COSMOS
2MASS J09581311+0138475,149.55453192565,1.64655296156,20.382999420166016,21.409000396728516,,,*,,?,,unknown,0.9281,4.617,-2.849,True,COSMOS
COSMOS 1164148,150.47850648516,2.10530115518,20.38400077819824,21.45800018310547,,,*,,?,,unknown,0.183,-6.416,-1.973,True,COSMOS
2MASS J10021816+0235089,150.57579286786,2.58578347884,20.38400077819824,21.44099998474121,,,*,,?,,unknown,1.3961,-21.656,-3.522,True,COSMOS
2MASS J10020150+0133457,150.50614030923,1.56273310104,20.386999130249023,21.562000274658203,,,*,,?,,unknown,3.0652,-3.889,-42.668,True,COSMOS
COSMOS 2610745,150.47324506617,2.7228487265,20.386999130249023,21.020999908447266,,,*,,?,,unknown,0.0527,-9.511,-12.235,True,COSMOS
COSMOS 182997,150.07905281582,1.5674391134399996,20.38800048828125,21.457000732421875,,,*,,?,,unknown,0.8936,-7.416,7.588,True,COSMOS
2MASS J09585725+0155085,149.73854549544,1.91906031264,20.38800048828125,21.42200088500977,,,*,,?,,unknown,1.3715,2.478,-4.41,True,COSMOS
COSMOS 2378586,149.94953604057,2.52232624901,20.38800048828125,20.638999938964844,,,*,,?,,unknown,,0.338,-6.069,True,COSMOS
2MASS J10025315+0240291,150.72152958414,2.6748494399700005,20.38800048828125,21.488000869750977,,,*,,?,,unknown,0.9244,-5.566,4.783,True,COSMOS
COSMOS 1924584,150.38945481593,2.44926505041,20.388999938964844,20.836000442504883,,,*,,?,,unknown,0.3414,-2.599,-5.92,True,COSMOS
2MASS J09581799+0244539,149.57490771662,2.74837784083,20.391000747680664,21.426000595092773,,,*,,?,,unknown,1.2237,1.117,-12.091,True,COSMOS
COSMOS 1480375,150.60428674298,2.28407643103,20.392000198364254,21.04599952697754,,,*,,?,,unknown,,-9.103,-0.605,True,COSMOS
COSMOS 2692682,150.18143780958,2.71805938239,20.392000198364254,21.40399932861328,,,*,,?,,unknown,1.5762,-0.817,-12.602,True,COSMOS
COSMOS 989812,149.81531958407,1.82437151828,20.395000457763672,21.315000534057617,,,*,,?,,unknown,0.3769,-3.325,-4.966,True,COSMOS
COSMOS 1170946,150.40951782739,2.07526992865,20.395999908447266,21.572999954223633,,,*,,?,,unknown,0.6689,-9.924,-3.363,True,COSMOS
2MASS J09584455+0242217,149.68560995203,2.70597846359,20.395999908447266,21.5310001373291,,,*,,?,,unknown,0.8089,-10.608,-6.037,True,COSMOS
COSMOS 1582117,150.3410292833,2.19927400727,20.395999908447266,21.430999755859375,,,*,,?,,unknown,1.1131,-4.166,-12.276,True,COSMOS
COSMOS 2623057,150.46758248005,2.67297410077,20.395999908447266,21.117000579833984,,,*,,?,,unknown,,-8.023,0.933,True,COSMOS
COSMOS 2170816,150.81906663619,2.60036286261,20.395999908447266,21.320999145507812,,,*,,?,,unknown,0.6074,-4.839,-4.288,True,COSMOS
COSMOS 2597680,150.54393011686,2.77621661053,20.395999908447266,21.312000274658203,,,*,,?,,unknown,1.1318,-1.284,-5.804,True,COSMOS
COSMOS 2426893,149.77496314604,2.4835096469,20.39900016784668,21.60300064086914,,,*,,?,,unknown,2.7956,-10.793,4.078,True,COSMOS
2MASS J10020473+0147477,150.51974315227,1.79657274911,20.39900016784668,21.47699928283691,,,*,,?,,unknown,0.8059,-18.43,2.505,True,COSMOS
COSMOS J095957.11+020754.3,149.98796485071,2.13173505052,20.39900016784668,20.951000213623047,,,*,,?,,unknown,0.8784,-2.228,-3.479,True,COSMOS
2MASS J09581919+0135220,149.57992953627,1.5895628545399998,20.399999618530273,21.483999252319336,,,*,,?,,unknown,1.3894,21.125,5.999,True,COSMOS
2MASS J09585792+0250257,149.74136004136,2.84048716164,20.400999069213867,21.552000045776367,,,*,,?,,unknown,2.766,-25.039,-4.402,True,COSMOS
COSMOS 2692208,150.21178937593,2.71766735521,20.402000427246097,21.472000122070312,,,*,,?,,unknown,0.7612,-6.974,-11.415,True,COSMOS
COSMOS 897781,150.16929112306,1.88933838376,20.402999877929688,20.82699966430664,,,*,,?,,unknown,0.1849,3.633,-7.786,True,COSMOS
COSMOS 1718545,149.84816085191,2.29290015112,20.405000686645508,21.15999984741211,,,*,,?,,unknown,,2.351,-5.714,True,COSMOS
COSMOS 587472,149.99441360534,1.67870008803,20.406999588012695,20.82900047302246,,,*,,?,,unknown,0.5424,3.324,-10.764,True,COSMOS
COSMOS 1829370,150.74672612203,2.3625623529299995,20.40800094604492,21.242000579833984,,,*,,?,,unknown,,-12.003,-4.155,True,COSMOS
2MASS J09585595+0238569,149.73313455335,2.6491970116400005,20.409000396728516,21.64900016784668,,,*,,?,,unknown,2.933,11.16,-18.02,True,COSMOS
2MASS J09591872+0218472,149.82799551506,2.31314826192,20.40999984741211,21.54400062561035,,,*,,?,,unknown,2.606,-23.892,-10.495,True,COSMOS
COSMOS J095931.35+013001.4,149.88063195063,1.50038654875,20.410999298095703,20.86400032043457,,,*,,?,,unknown,0.3349,-0.762,-2.381,True,COSMOS
COSMOS 1488965,150.63767279114,2.2469109236899993,20.41200065612793,20.934999465942383,,,*,,?,,unknown,1.2864,-2.766,-1.625,True,COSMOS
COSMOS 1160436,150.45007947158,2.12173192032,20.413000106811523,20.87700080871582,,,*,,?,,unknown,0.7551,-0.765,-6.564,True,COSMOS
COSMOS 845017,150.23180493523,1.94826550017,20.415000915527344,21.562999725341797,,,*,,?,,unknown,1.8514,-15.81,-10.904,True,COSMOS
COSMOS 607985,149.81456399771,1.7586763652099997,20.416000366210938,20.621000289916992,,,*,,?,,unknown,,2.923,-5.054,True,COSMOS
2MASS J10030198+0204564,150.75822324316,2.0823402635600003,20.41699981689453,21.541000366210938,,,*,,?,,unknown,2.1535,-6.926,-9.009,True,COSMOS
COSMOS 1037273,149.67028849226,1.7985895211099996,20.420000076293945,20.66699981689453,,,*,,?,,unknown,0.5195,2.55,-9.829,True,COSMOS
COSMOS 384872,150.74117412766,1.6753044405800004,20.420000076293945,21.114999771118164,,,*,,?,,unknown,,5.404,-21.858,True,COSMOS
2MASS J10005670+0210528,150.23629101819,2.18127953298,20.420000076293945,21.493000030517575,,,*,,?,,unknown,1.7486,-35.772,13.52,True,COSMOS
2MASS J10011029+0223485,150.29286799281,2.39699961341,20.42200088500977,21.55900001525879,,,*,,?,,unknown,1.0415,-5.504,2.901,True,COSMOS
COSMOS 2076858,149.8766333333333,2.3004583333333337,20.42300033569336,20.95400047302246,,19.489999771118164,*,,?,,unknown,,,,True,COSMOS
COSMOS 2525902,150.7679999455,2.76546688995,20.423999786376953,20.802000045776367,,,*,,?,,unknown,0.1879,-4.075,-4.621,True,COSMOS
2MASS J09582909+0216553,149.62127324987,2.2820815062400004,20.42799949645996,21.464000701904297,,,*,,?,,unknown,1.8306,-10.135,-13.231,True,COSMOS
2MASS J10005368+0228503,150.22369202975,2.4806967295400004,20.42799949645996,21.430999755859375,,,*,,?,,unknown,1.4018,-8.428,-4.996,True,COSMOS
COSMOS 1488885,150.61175832612,2.24719585573,20.42799949645996,20.66200065612793,,,*,,?,,unknown,0.4106,-6.373,-3.535,True,COSMOS
COSMOS 1254819,150.13372580507,2.0406800274600005,20.42799949645996,21.552000045776367,,,*,,?,,unknown,1.478,-7.459,-18.781,True,COSMOS
2MASS J09590605+0204399,149.77521950051,2.07770976802,20.43000030517578,21.420000076293945,,,*,,?,,unknown,0.8016,6.302,-4.144,True,COSMOS
2MASS J09593456+0252186,149.89396346295,2.8718857181000006,20.43000030517578,21.56399917602539,,,*,,?,,unknown,2.2671,-17.444,-13.413,True,COSMOS
COSMOS 378799,150.80110795069,1.7050724855200003,20.43199920654297,21.43400001525879,,,*,,?,,unknown,0.8674,-16.796,3.965,True,COSMOS
COSMOS 1198901,150.31337833924,2.1166602008700006,20.433000564575195,21.21500015258789,,,*,,?,,unknown,0.968,1.379,-7.771,True,COSMOS
COSMOS 1088985,150.746370274,2.10408901187,20.433000564575195,21.395000457763672,,,*,,?,,unknown,0.1965,-6.647,-9.043,True,COSMOS
COSMOS 2286875,150.34087701148,2.58830131264,20.433000564575195,21.166000366210938,,,*,,?,,unknown,0.1339,5.143,5.893,True,COSMOS
2MASS J10002858+0141424,150.1191088512,1.69515892753,20.43400001525879,21.67099952697754,,,*,,?,,unknown,3.2363,0.999,-15.402,True,COSMOS
COSMOS 3014766,150.33475981322,2.84131621527,20.43400001525879,21.06999969482422,,,*,,?,,unknown,,-6.661,-0.454,True,COSMOS
2MASS J10020714+0228055,150.52977220834,2.46810082657,20.434999465942383,21.59000015258789,,,*,,?,,unknown,2.1192,-9.173,-23.776,True,COSMOS
2MASS J09585644+0200591,149.73527736982,2.01648448933,20.434999465942383,21.479999542236328,,,*,,?,,unknown,1.8468,-30.31,-12.656,True,COSMOS
COSMOS 479536,150.24595114935,1.7867390378,20.43600082397461,21.089000701904297,,,*,,?,,unknown,0.3346,-7.423,-4.801,True,COSMOS
COSMOS 2349530,150.08123639052,2.4843485021100005,20.437000274658203,21.53300094604492,,,*,,?,,unknown,0.9301,-8.176,1.645,True,COSMOS
2MASS J09574859+0142550,149.45249153989,1.7153056396300002,20.43899917602539,21.496999740600582,,,*,,?,,unknown,2.0682,4.239,-22.972,True,COSMOS
COSMOS 255475,149.75605001445,1.57053484939,20.440000534057617,21.420000076293945,,,*,,?,,unknown,1.2705,-10.027,-0.969,True,COSMOS
2MASS J09582614+0224504,149.60886648351,2.4139779332,20.44099998474121,21.59000015258789,,,*,,?,,unknown,2.0713,-7.496,-3.166,True,COSMOS
COSMOS 963034,149.79709383059,1.9431998042500005,20.441999435424805,20.906999588012695,,,*,,?,,unknown,0.8414,1.73,-8.806,True,COSMOS
COSMOS 1515933,150.59049949539,2.1339357305,20.44499969482422,21.415000915527344,,,*,,?,,unknown,1.0322,-6.612,2.329,True,COSMOS
2MASS J09592490+0230327,149.85366645407,2.5091164887899997,20.445999145507812,21.641000747680664,,,*,,?,,unknown,1.7424,-15.094,11.336,True,COSMOS
2MASS J10013249+0211576,150.38540142756,2.1993807909,20.44700050354004,21.66900062561035,,18.040000915527344,*,,?,,unknown,3.2738,-24.621,-37.727,True,COSMOS
COSMOS 1602267,150.17053249212,2.27957804864,20.447999954223633,20.743000030517575,,,*,,?,,unknown,,-3.195,-4.153,True,COSMOS
COSMOS 2288714,150.34770171101,2.57824585571,20.448999404907227,21.60199928283691,,18.670000076293945,*,,?,,unknown,1.3923,-16.976,0.911,True,COSMOS
2SLAQ J100213.67+004303.5,150.5569583333333,0.7176388888888889,20.450000762939453,,,,*,,?,,unknown,,,,True,COSMOS
COSMOS 885249,150.18637472075,1.94251798766,20.45199966430664,21.503999710083008,,,*,,?,,unknown,0.4271,-1.323,-5.128,True,COSMOS
COSMOS 2044092,149.86588406613,2.43578828361,20.45299911499023,21.243000030517575,,,*,,?,,unknown,0.0164,12.948,-21.824,True,COSMOS
COSMOS 2144032,149.5139321114,2.35031300704,20.454999923706055,20.974000930786133,,,*,,?,,unknown,0.4354,-1.966,-4.368,True,COSMOS
COSMOS 2376323,149.96582573677,2.53159584085,20.45599937438965,21.56599998474121,,,*,,?,,unknown,2.0896,-11.81,2.671,True,COSMOS
COSMOS 2200973,150.63561218864,2.6083236107,20.457000732421875,21.165000915527344,,,*,,?,,unknown,0.5807,-5.861,-7.126,True,COSMOS
2MASS J10011598+0147079,150.31658470888,1.78546959647,20.458999633789062,21.475000381469727,,,*,,?,,unknown,1.1853,-9.408,-6.036,True,COSMOS
COSMOS 1304911,149.93589214868,1.9951528650499997,20.46500015258789,20.61599922180176,,,*,,?,,unknown,0.8541,-5.395,-1.514,True,COSMOS
2MASS J09595152+0208590,149.96468181697,2.14975191101,20.465999603271484,21.54700088500977,,,*,,?,,unknown,2.0941,-29.571,-15.52,True,COSMOS
2MASS J09582838+0151319,149.61835618066,1.85888915049,20.465999603271484,21.459999084472656,,,*,,?,,unknown,1.0143,-4.552,2.228,True,COSMOS
COSMOS 3082248,149.93770617285,2.8598877903,20.468000411987305,21.55699920654297,,,*,,?,,unknown,1.5715,3.497,-8.169,True,COSMOS
COSMOS 2076813,149.73325709689,2.30126513749,20.4689998626709,21.49099922180176,,,*,,?,,unknown,0.8855,-10.235,-1.955,True,COSMOS
COSMOS 1615969,150.09128920512,2.217178759,20.47100067138672,21.201000213623047,,,*,,?,,unknown,0.1111,-4.967,-5.167,True,COSMOS
COSMOS 3007883,150.23780333457,2.8740880121900005,20.47100067138672,21.23200035095215,,,*,,?,,unknown,0.3538,-4.943,-7.358,True,COSMOS
COSMOS 2008988,149.90683663758,2.42129345571,20.47100067138672,20.69099998474121,,,*,,?,,unknown,,-1.158,-5.159,True,COSMOS
COSMOS 1814760,150.79836131378,2.4435750464499995,20.474000930786133,21.542999267578125,,,*,,?,,unknown,0.9184,-1.807,-26.301,True,COSMOS
COSMOS 753829,150.79633840916,1.82932030096,20.475000381469727,21.104000091552734,,,*,,?,,unknown,0.6872,-1.037,-6.851,True,COSMOS
COSMOS 410687,150.61240157636,1.73248636038,20.47599983215332,21.51499938964844,,,*,,?,,unknown,1.3282,-5.074,0.215,True,COSMOS
2MASS J10014861+0148439,150.4525588858,1.8121605392,20.47599983215332,21.611000061035156,,,*,,?,,unknown,1.8398,-23.383,5.615,True,COSMOS
COSMOS 733703,150.75754013826,1.9423884399599995,20.47699928283691,21.16900062561035,,19.540000915527344,*,,?,,unknown,,-5.34,-2.1,True,COSMOS
COSMOS J100021.52+023048.9,150.08966668613,2.513591397,20.47699928283691,20.593000411987305,,20.25,*,,?,,unknown,,-0.866,-1.451,True,COSMOS
COSMOS 2380957,150.01605640964,2.51184753194,20.47800064086914,21.386999130249023,,,*,,?,,unknown,0.2898,-11.378,0.808,True,COSMOS
2MASS J10003272+0219406,150.13641972501,2.3280246815499996,20.479000091552734,21.590999603271484,,,*,,?,,unknown,0.9189,-30.082,-8.038,True,COSMOS
COSMOS 1661334,149.95767015221,2.19898040862,20.479999542236328,21.562999725341797,,,*,,?,,unknown,,-9.226,4.169,True,COSMOS
