,simbad_id,ra_deg,dec_deg,V_mag,B_mag,R_mag,I_mag,simbad_otype,spectral_type,mk_class,mk_subtype,lum_class,parallax_mas,pmra_mas_yr,pmdec_mas_yr,stable,field
1664,COSMOS 1086170,150.77455561629,2.1183448811,20.624000549316406,21.68899917602539,,,*,,?,,unknown,1.1438,-5.338,-13.519,True,COSMOS
1665,COSMOS 965843,149.73471615342,1.92889847815,20.625,21.72699928283692,,,*,,?,,unknown,1.4426,-13.399,5.264,True,COSMOS
1666,COSMOS 764470,150.64662639706,1.9462007857,20.625,21.569000244140625,,,*,,?,,unknown,,0.868,-6.318,True,COSMOS
1667,COSMOS 1149076,150.58884095477,2.00287394065,20.625,21.66200065612793,,,*,,?,,unknown,0.7742,-9.034,8.937,True,COSMOS
1668,COSMOS 637907,149.84852782728,1.63887200863,20.628999710083008,21.636999130249023,,,*,,?,,unknown,1.0395,-6.947,-1.41,True,COSMOS
1669,COSMOS 517116,150.28343891559,1.63055217021,20.628999710083008,21.790000915527344,,,*,,?,,unknown,0.7833,-9.085,7.578,True,COSMOS
1670,COSMOS 981465,149.74536186747,1.85989079413,20.6299991607666,21.606000900268555,,19.049999237060547,*,,?,,unknown,0.3036,-14.433,2.734,True,COSMOS
1671,COSMOS 766919,150.61523423734,1.9374027456,20.631000518798828,21.64699935913086,,,*,,?,,unknown,0.3179,-20.223,-22.548,True,COSMOS
1672,COSMOS 1741073,149.68256462358,2.20088474059,20.631000518798828,20.97800064086914,,,*,,?,,unknown,0.6037,-2.564,-6.665,True,COSMOS
1673,COSMOS 1238031,150.07618071245,2.1107610561100003,20.631999969482425,21.625,,,*,,?,,unknown,0.8196,1.151,-5.616,True,COSMOS
1674,COSMOS 1615124,150.07953285943,2.2249936323800004,20.632999420166016,21.604999542236328,,,*,,?,,unknown,0.5049,-4.698,-5.789,True,COSMOS
1675,COSMOS 3173813,149.68123765003,2.80001386494,20.63400077819824,21.709999084472656,,,*,,?,,unknown,0.0203,-9.863,5.279,True,COSMOS
1676,COSMOS 908113,150.14312853458,1.84531265658,20.63400077819824,21.141000747680664,,,*,,?,,unknown,0.2314,-4.701,-7.292,True,COSMOS
1677,2MASS J10014206+0220206,150.42531427634,2.3390902339,20.63500022888184,21.6200008392334,,,*,,?,,unknown,1.5668,-23.053,-2.415,True,COSMOS
1678,COSMOS 1272862,150.10669062891,1.9679021518200008,20.63599967956543,21.655000686645508,,,*,,?,,unknown,0.9147,-8.598,-1.76,True,COSMOS
1679,2MASS J10005804+0145142,150.24192425762,1.75385793984,20.636999130249023,21.742000579833984,,,*,,?,,unknown,1.076,-7.558,-4.937,True,COSMOS
1680,COSMOS 1518601,150.61690705174,2.29183421938,20.63800048828125,21.613000869750977,,,*,,?,,unknown,1.0537,-6.625,-8.168,True,COSMOS
1681,COSMOS 869785,150.2364480931,1.8428541135,20.638999938964844,21.551000595092773,,19.39999961853028,*,,?,,unknown,0.4061,-2.825,-5.069,True,COSMOS
1682,COSMOS 3048774,150.06723746734,2.85138086461,20.63999938964844,21.7450008392334,,,*,,?,,unknown,1.5713,-10.418,-10.248,True,COSMOS
1683,2MASS J10013410+0130449,150.39215127581,1.5125641936500005,20.641000747680664,21.683000564575195,,,*,,?,,unknown,1.0756,-3.762,5.476,True,COSMOS
1684,COSMOS 3045294,150.18833872898,2.86676563626,20.64299964904785,21.26000022888184,,,*,,?,,unknown,,1.367,-16.38,True,COSMOS
1685,2MASS J10014847+0214182,150.45190891227,2.2384670675,20.64299964904785,21.85300064086914,,,*,,?,,unknown,2.0393,-1.064,-15.991,True,COSMOS
1686,COSMOS 1401531,149.51918405074,2.0939411637,20.645000457763672,21.643999099731445,,,*,,?,,unknown,0.1663,-8.745,-4.25,True,COSMOS
1687,2MASS J09594017+0214364,149.91744252153,2.24358216704,20.645000457763672,21.83799934387207,,18.200000762939453,*,,?,,unknown,2.5235,28.905,-31.887,True,COSMOS
1688,COSMOS 2558560,150.58147377421,2.76727963397,20.645000457763672,21.177000045776367,,,*,,?,,unknown,0.567,-0.573,-4.524,True,COSMOS
1689,COSMOS 2528017,150.77223978441,2.75410398411,20.64900016784668,21.76799964904785,,,*,,?,,unknown,1.1657,1.886,-10.335,True,COSMOS
1690,COSMOS 1151595,150.71096439779,1.99197151583,20.64999961853028,21.850000381469727,,,*,,?,,unknown,1.7239,-28.334,-4.353,True,COSMOS
1691,COSMOS 3080539,149.92172030774,2.87022346741,20.650999069213867,21.84199905395508,,,*,,?,,unknown,0.8191,-2.806,-5.789,True,COSMOS
1692,COSMOS 478470,150.33389315674,1.6288764926699997,20.652000427246094,21.57900047302246,,,*,,?,,unknown,0.3093,3.963,-7.743,True,COSMOS
1693,COSMOS 1968436,150.15995837966,2.42765133351,20.65399932861328,20.84600067138672,,,*,,?,,unknown,,-3.134,-0.357,True,COSMOS
1694,2MASS J10012210+0215535,150.34212532367,2.26487295871,20.655000686645508,21.81599998474121,,,*,,?,,unknown,0.2678,-4.12,-5.258,True,COSMOS
1695,COSMOS 2751868,150.0356550134,2.63656221957,20.65699958801269,21.50900077819824,,,*,,?,,unknown,,-3.474,-5.758,True,COSMOS
1696,COSMOS 158680,150.36587287095,1.51418876849,20.65999984741211,20.89800071716309,,,*,,?,,unknown,0.4305,-20.511,12.614,True,COSMOS
1697,COSMOS 249339,149.88936547603,1.5968326095899998,20.65999984741211,21.67300033569336,,,*,,?,,unknown,0.7758,-3.307,-6.778,True,COSMOS
1698,COSMOS 829667,150.50846183905,1.85059914525,20.660999298095703,21.66699981689453,,,*,,?,,unknown,1.1568,-20.848,2.511,True,COSMOS
1699,COSMOS 2259416,150.42187329258,2.53711096485,20.66200065612793,21.74799919128418,,,*,,?,,unknown,0.6408,-15.1,1.066,True,COSMOS
1700,COSMOS 1261533,150.17585693674,2.01038024717,20.66200065612793,21.07099914550781,,,*,,?,,unknown,2.2309,3.199,-4.59,True,COSMOS
1701,COSMOS 1908324,150.46947403195,2.34494531662,20.663000106811523,21.722000122070312,,,*,,?,,unknown,1.5031,2.115,-35.289,True,COSMOS
1702,COSMOS 1773505,149.50986531314,2.23729495374,20.665000915527344,21.63599967956543,,,*,,?,,unknown,0.019,-6.662,-6.471,True,COSMOS
1703,COSMOS 604481,149.74513711452,1.7713662368,20.666000366210938,21.66200065612793,,,*,,?,,unknown,0.3607,-4.548,2.696,True,COSMOS
1704,COSMOS 539880,150.22645918353,1.70563085338,20.667999267578125,21.73699951171875,,,*,,?,,unknown,1.6371,-14.015,-11.023,True,COSMOS
1705,2MASS J09592716+0244304,149.86320239993,2.74191526528,20.66900062561035,21.85300064086914,,,*,,?,,unknown,2.07,5.415,-1.672,True,COSMOS
1706,COSMOS 2333531,150.08790281495,2.55424161716,20.67200088500977,21.69799995422364,,,*,,?,,unknown,0.7634,-4.949,-2.515,True,COSMOS
1707,COSMOS 3115267,149.766590252,2.88908333746,20.67200088500977,21.7810001373291,,,*,,?,,unknown,1.276,-10.109,6.31,True,COSMOS
1708,2MASS J10024090+0251543,150.67044951416,2.86512228482,20.67200088500977,21.78499984741211,,,*,,?,,unknown,3.2678,-8.171,-6.878,True,COSMOS
1709,COSMOS 2480764,149.4294848096,2.59131486013,20.67200088500977,21.190000534057617,,,*,,?,,unknown,,,,True,COSMOS
1710,COSMOS 626084,149.83737625388,1.6872678019399998,20.67300033569336,21.66699981689453,,,*,,?,,unknown,0.6314,-5.759,0.208,True,COSMOS
1711,COSMOS 1892090,150.45401961675,2.41864742097,20.674999237060547,21.788000106811523,,,*,,?,,unknown,0.7861,-21.153,3.411,True,COSMOS
1712,COSMOS 2387968,149.92304772574,2.48090615309,20.674999237060547,20.93600082397461,,,*,,?,,unknown,,-0.228,-5.258,True,COSMOS
1713,COSMOS 1658654,150.04408839958,2.17897369538,20.676000595092773,21.51499938964844,,,*,,?,,unknown,1.8627,4.69,-6.969,True,COSMOS
1714,COSMOS 2446308,149.58494577587,2.5614286522000005,20.676000595092773,21.7549991607666,,18.64999961853028,*,,?,,unknown,1.0203,6.235,-10.932,True,COSMOS
1715,COSMOS J095830.00+014643.0,149.62501289759,1.7785966005400002,20.677000045776367,21.1879997253418,,,*,,?,,unknown,,-3.216,-14.101,True,COSMOS
1716,COSMOS 424921,150.58169513267,1.67657820161,20.677000045776367,21.74399948120117,,,*,,?,,unknown,1.1274,-20.071,-25.378,True,COSMOS
1717,COSMOS 1486418,150.62838629868,2.25669104556,20.677000045776367,21.708999633789062,,,*,,?,,unknown,1.011,-0.448,-8.0,True,COSMOS
1718,COSMOS 1509824,150.65857445492,2.15966201145,20.67799949645996,21.75300025939941,,,*,,?,,unknown,1.8748,-27.632,-8.263,True,COSMOS
1719,2MASS J09574810+0223038,149.45039820211,2.3844104785100004,20.68000030517578,21.79400062561035,,,*,,?,,unknown,2.2657,-31.894,9.547,True,COSMOS
1720,COSMOS 285688,149.72113860892,1.5939731486099995,20.68000030517578,21.61199951171875,,,*,,?,,unknown,0.0621,-7.04,1.535,True,COSMOS
1721,COSMOS J100211.74+015913.6,150.54890098725,1.98704176924,20.68099975585937,21.583999633789062,,,*,,?,,unknown,0.7915,-14.132,3.177,True,COSMOS
1722,COSMOS 551756,150.16344973204,1.6601989567000002,20.683000564575195,21.30699920654297,,,*,,?,,unknown,0.4979,-5.59,1.346,True,COSMOS
1723,2MASS J09575573+0211000,149.48219301005,2.18321988126,20.68400001525879,21.770000457763672,,,*,,?,,unknown,1.4783,-24.718,4.479,True,COSMOS
1724,COSMOS 1609287,150.21080563965,2.25272718974,20.68400001525879,20.959999084472656,,,*,,?,,unknown,,-1.744,-6.982,True,COSMOS
1725,COSMOS 674160,149.57187078158,1.65577062351,20.68400001525879,21.788000106811523,,,*,,?,,unknown,0.4928,-7.593,3.171,True,COSMOS
1726,COSMOS 2414633,149.77017716965,2.53454368149,20.684999465942383,21.76300048828125,,,*,,?,,unknown,0.5052,-3.073,5.686,True,COSMOS
1727,COSMOS 3015924,150.29937958467,2.8353223931100007,20.684999465942383,21.701000213623047,,,*,,?,,unknown,0.7648,-2.188,-6.451,True,COSMOS
1728,COSMOS 1662392,149.94666009706,2.1936998742200005,20.68600082397461,21.63400077819824,,,*,,?,,unknown,0.7077,5.002,-7.341,True,COSMOS
1729,COSMOS 1386732,149.61150538476,1.98895219512,20.69099998474121,21.72100067138672,,,*,,?,,unknown,1.3001,4.812,-13.459,True,COSMOS
1730,COSMOS 1259425,150.07130010948,2.02084031262,20.691999435424805,21.79899978637696,,,*,,?,,unknown,0.9551,-4.394,6.592,True,COSMOS
1731,2MASS J09581456+0215341,149.56055054699,2.2595062562500003,20.69300079345703,21.68899917602539,,,*,,?,,unknown,1.0526,-6.586,16.228,True,COSMOS
1732,COSMOS J095916.26+022234.1,149.81776751672,2.37610694965,20.69300079345703,21.232999801635746,,,*,,?,,unknown,0.7144,-3.366,-2.519,True,COSMOS
1733,2MASS J09575634+0138000,149.48473362767,1.6332626819300002,20.694000244140625,21.7450008392334,,,*,,?,,unknown,1.6383,-3.829,-7.793,True,COSMOS
1734,COSMOS 3201178,149.49364590488,2.8357883153,20.69499969482422,21.636999130249023,,,*,,?,,unknown,0.7734,15.248,-30.866,True,COSMOS
1735,COSMOS 721229,149.483588693,1.7919634873599997,20.69499969482422,21.56599998474121,,,*,,?,,unknown,0.0241,3.772,-23.255,True,COSMOS
1736,COSMOS 1950814,150.36434384286,2.34405772404,20.69700050354004,21.82299995422364,,,*,,?,,unknown,2.349,-2.302,5.315,True,COSMOS
1737,COSMOS 1571238,150.30245069679,2.24521270083,20.698999404907227,21.83799934387207,,,*,,?,,unknown,0.6133,-12.027,-15.417,True,COSMOS
1738,COSMOS 330152,149.51395115168,1.57129864273,20.700000762939453,21.74099922180176,,,*,,?,,unknown,0.5762,14.495,-28.297,True,COSMOS
1739,COSMOS 639837,149.71060905558,1.6262399374,20.700000762939453,21.78400039672852,,,*,,?,,unknown,1.3886,0.076,5.313,True,COSMOS
1740,COSMOS 317059,149.71060905558,1.6262399374,20.700000762939453,21.78400039672852,,,*,,?,,unknown,1.3886,0.076,5.313,True,COSMOS
1741,2MASS J09592606+0234152,149.85866608864,2.57083960552,20.702999114990234,21.86100006103516,,,*,,?,,unknown,1.8959,-38.102,17.016,True,COSMOS
1742,2MASS J10024353+0157353,150.68132747526,1.95985314025,20.702999114990234,21.833999633789062,,,*,,?,,unknown,1.7383,-2.947,-4.657,True,COSMOS
1743,2MASS J09591817+0150218,149.82575494867,1.83928872482,20.70400047302246,21.84199905395508,,,*,,?,,unknown,1.8518,-4.475,4.312,True,COSMOS
1744,2MASS J09592064+0207144,149.83601688281,2.12067807843,20.70499992370605,21.937000274658203,,18.3700008392334,*,,?,,unknown,2.9221,-11.793,-5.296,True,COSMOS
1745,COSMOS 1835852,150.74064310095,2.33000453743,20.70800018310547,21.937000274658203,,,*,,?,,unknown,1.8234,-0.233,-6.65,True,COSMOS
1746,COSMOS 2589231,150.5912144912687,2.6447648332103,20.708999633789062,21.856000900268555,,,*,,?,,unknown,1.1165,-28.733,-17.335,True,COSMOS
1747,COSMOS 2322087,150.21747300641,2.60077294102,20.711000442504883,,,,*,,?,,unknown,0.8811,-14.02,2.049,True,COSMOS
1748,2MASS J09584265+0246158,149.67775270539,2.7710652895000005,20.711000442504883,21.826000213623047,,,*,,?,,unknown,1.2767,-0.321,-5.724,True,COSMOS
1749,COSMOS 2197122,150.6804884139,2.46117044116,20.71199989318848,21.85400009155273,,,*,,?,,unknown,1.6712,-10.84,-2.119,True,COSMOS
1750,COSMOS 1186328,150.52003043075,2.0071199797,20.71299934387207,21.136999130249023,,,*,,?,,unknown,,-4.078,-5.419,True,COSMOS
1751,COSMOS 2560081,150.70657137229,2.76383018316,20.7189998626709,21.826000213623047,,,*,,?,,unknown,1.253,-24.611,-2.062,True,COSMOS
1752,COSMOS 82472,150.63299517936,1.51582141058,20.72100067138672,21.791000366210938,,,*,,?,,unknown,0.5328,-20.662,-2.365,True,COSMOS
1753,COSMOS 3041704,150.1254248394,2.8821261405,20.722999572753903,21.10199928283692,,,*,,?,,unknown,1.6328,-5.164,-3.965,True,COSMOS
1754,COSMOS 1130490,150.61878888509,2.0817125725099994,20.725000381469727,21.749000549316406,,,*,,?,,unknown,1.0408,-14.147,-15.037,True,COSMOS
1755,COSMOS 2692101,150.09381646559,2.72123011622,20.725000381469727,21.49099922180176,,,*,,?,,unknown,1.6474,-6.316,-2.933,True,COSMOS
1756,2MASS J09583228+0217196,149.63434678628,2.28884802832,20.72599983215332,21.7450008392334,,,*,,?,,unknown,1.3563,-26.689,-12.42,True,COSMOS
1757,COSMOS 501215,150.2704681477,1.69839881106,20.72599983215332,21.93899917602539,,,*,,?,,unknown,1.8363,-18.884,-4.36,True,COSMOS
1758,COSMOS 773656,150.64913091761,1.90524371514,20.72699928283692,21.834999084472656,,,*,,?,,unknown,,4.407,-3.374,True,COSMOS
1759,2MASS J10012014+0246025,150.3339389195,2.76746459411,20.72699928283692,21.815000534057617,,,*,,?,,unknown,1.2939,-13.778,-20.325,True,COSMOS
1760,2MASS J10010421+0245363,150.26761375776,2.7601531180399994,20.72900009155273,21.85700035095215,,,*,,?,,unknown,2.3475,-6.128,-7.773,True,COSMOS
1761,2MASS J09580266+0224160,149.51113829702,2.40446567081,20.729999542236328,21.85400009155273,,18.3700008392334,*,,?,,unknown,2.4829,-0.472,-22.596,True,COSMOS
1762,2MASS J09595241+0155124,149.96839557841,1.92017444479,20.729999542236328,21.89699935913086,,,*,,?,,unknown,1.4184,-21.547,-3.546,True,COSMOS
1763,COSMOS 1775147,149.49646401845,2.2309599893,20.729999542236328,21.474000930786133,,,*,,?,,unknown,0.8612,-7.049,-0.802,True,COSMOS
1764,COSMOS 546483,150.07286623849,1.6763057235700003,20.73200035095215,21.617000579833984,,,*,,?,,unknown,1.8508,-8.881,-0.591,True,COSMOS
1765,COSMOS 1486356,150.70332099033,2.256307800240001,20.732999801635746,21.191999435424805,,,*,,?,,unknown,4.5812,15.034,-5.529,True,COSMOS
1766,2MASS J09595208+0143000,149.96695899038,1.71669612035,20.732999801635746,21.78400039672852,,,*,,?,,unknown,1.3588,-11.682,-4.716,True,COSMOS
1767,2MASS J10024101+0247520,150.67102802475,2.79764485523,20.732999801635746,21.79700088500977,,,*,,?,,unknown,0.9552,-2.249,-4.646,True,COSMOS
1768,2MASS J09574476+0233580,149.43660877984,2.56610153412,20.732999801635746,21.757999420166016,,,*,,?,,unknown,1.642,-10.448,-5.568,True,COSMOS
1769,COSMOS 2584863,150.6121379795,2.6645863899700006,20.733999252319336,21.200000762939453,,,*,,?,,unknown,,-1.38,-10.311,True,COSMOS
1770,COSMOS 2950726,150.6977156163,2.80724811681,20.73500061035156,21.790000915527344,,,*,,?,,unknown,0.4205,-14.565,-0.977,True,COSMOS
1771,COSMOS 1616766,150.06162316771,2.21986939221,20.73600006103516,20.902999877929688,,,*,,?,,unknown,,-0.769,-1.943,True,COSMOS
1772,2MASS J10024169+0137392,150.67384130231,1.62758123693,20.73699951171875,21.920000076293945,,,*,,?,,unknown,2.1176,-2.327,-12.208,True,COSMOS
1773,COSMOS 1825142,150.80613617527,2.38633079763,20.73699951171875,21.06999969482422,,,*,,?,,unknown,,-1.219,-4.8,True,COSMOS
1774,COSMOS 156816,150.27355866995,1.52348131688,20.738000869750977,21.674999237060547,,,*,,?,,unknown,0.5274,-5.072,2.574,True,COSMOS
1775,COSMOS 1851995,150.66532496337,2.4228489589,20.739999771118164,21.57200050354004,,,*,,?,,unknown,0.2618,1.331,-8.242,True,COSMOS
1776,COSMOS 1985331,150.08095764731,2.35600875452,20.739999771118164,21.78400039672852,,,*,,?,,unknown,0.2257,-5.385,-6.128,True,COSMOS
1777,COSMOS 3081288,149.95801594877,2.86670958798,20.74099922180176,21.7450008392334,,,*,,?,,unknown,0.6816,-8.426,-1.649,True,COSMOS
1778,COSMOS 2260026,150.4632996737,2.5336260374,20.742000579833984,21.757999420166016,,,*,,?,,unknown,1.5734,-2.22,-13.163,True,COSMOS
1779,COSMOS 2508270,149.55266764888,2.47188814115,20.742000579833984,21.700000762939453,,,*,,?,,unknown,,-8.128,-2.377,True,COSMOS
1780,COSMOS 1218272,150.36592147586,2.03150610616,20.74399948120117,21.586000442504883,,,*,,?,,unknown,,-8.762,3.656,True,COSMOS
1781,COSMOS 2328930,150.07738389498,2.57400115072,20.746000289916992,21.738000869750977,,,*,,?,,unknown,,-11.996,7.312,True,COSMOS
1782,COSMOS 970440,149.86205397905,1.90946095044,20.746000289916992,21.75900077819824,,,*,,?,,unknown,0.367,7.503,-20.96,True,COSMOS
1783,2MASS J10020168+0205473,150.5070336554,2.0964376310400006,20.746999740600582,,,,*,,?,,unknown,1.9933,-13.101,-5.603,True,COSMOS
1784,COSMOS 2644552,150.3066893004,2.7494208977999994,20.746999740600582,21.847999572753903,,,*,,?,,unknown,1.2068,-6.057,0.638,True,COSMOS
1785,COSMOS 2756444,149.78532433202,2.7863192957300003,20.746999740600582,21.85300064086914,,,*,,?,,unknown,0.6413,-22.739,-13.054,True,COSMOS
1786,COSMOS 2583600,150.56445723687,2.66995860047,20.746999740600582,21.90900039672852,,,*,,?,,unknown,0.6037,9.051,-4.994,True,COSMOS
1787,2MASS J09574878+0204091,149.45333111846,2.06911131391,20.749000549316406,21.917999267578125,,,*,,?,,unknown,1.1769,-8.713,-23.525,True,COSMOS
1788,COSMOS 2912514,150.72958803598,2.81407500395,20.749000549316406,21.88400077819824,,,*,,?,,unknown,1.6617,-5.558,-8.829,True,COSMOS
1789,COSMOS 1387196,149.68788456089,1.98488167851,20.75,21.858999252319336,,,*,,?,,unknown,0.6776,-7.912,-0.306,True,COSMOS
1790,COSMOS 612287,149.8373291795,1.7379612824300004,20.7509994506836,21.17200088500977,,,*,,?,,unknown,0.3712,1.647,-8.358,True,COSMOS
1791,COSMOS 1599107,150.21266036914,2.12714319665,20.7509994506836,21.763999938964844,,,*,,?,,unknown,0.9897,-7.276,-1.303,True,COSMOS
1792,COSMOS 491039,150.34888711744,1.73899581625,20.75200080871582,21.863000869750977,,,*,,?,,unknown,0.5261,-18.394,12.705,True,COSMOS
1793,COSMOS 1971965,150.13592823847,2.41168166462,20.75300025939941,21.270999908447266,,,*,,?,,unknown,0.5313,-0.817,-3.751,True,COSMOS
1794,COSMOS 2726040,149.92723776756,2.74902280646,20.753999710083008,21.856000900268555,,,*,,?,,unknown,1.1145,-11.318,-6.547,True,COSMOS
1795,COSMOS 899833,150.10308645131,1.87862236227,20.7549991607666,21.724000930786133,,,*,,?,,unknown,0.0215,-10.418,-8.144,True,COSMOS
1796,COSMOS 2950680,150.65916903378,2.80744829868,20.7549991607666,21.847999572753903,,,*,,?,,unknown,2.7801,-10.738,6.39,True,COSMOS
1797,COSMOS 756864,150.76346328309,1.81390195022,20.756999969482425,21.738000869750977,,,*,,?,,unknown,1.3401,-12.079,-22.201,True,COSMOS
1798,COSMOS 1925758,150.29389420278,2.4438214888299994,20.757999420166016,21.90399932861328,,,*,,?,,unknown,0.8453,-18.804,4.845,True,COSMOS
1799,COSMOS 1285045,149.90534016317,2.07912550842,20.757999420166016,21.69700050354004,,,*,,?,,unknown,,-4.88,-11.925,True,COSMOS
1800,COSMOS 1251768,150.22286909507,2.05446334034,20.76099967956543,21.763999938964844,,,*,,?,,unknown,0.716,-8.326,-9.102,True,COSMOS
1801,2MASS J09583381+0139070,149.6409565243,1.6520482204399998,20.76099967956543,21.81999969482422,,,*,,?,,unknown,1.448,-21.396,-6.902,True,COSMOS
1802,COSMOS 1633865,150.08375518698,2.14598392026,20.76099967956543,21.058000564575195,,,*,,?,,unknown,0.9276,-2.367,-6.038,True,COSMOS
1803,2MASS J09593744+0201330,149.90606242072,2.02583961735,20.761999130249023,22.04199981689453,,,*,,?,,unknown,3.5671,-15.849,-12.098,True,COSMOS
1804,COSMOS 1939458,150.38662943087,2.3875137799500004,20.761999130249023,21.481000900268555,,,*,,?,,unknown,0.6713,-8.9,-14.558,True,COSMOS
1805,COSMOS 319453,149.541832615,1.61718128643,20.761999130249023,21.777999877929688,,,*,,?,,unknown,1.0319,-4.16,4.319,True,COSMOS
1806,COSMOS 1032423,149.58025773835,1.81266080847,20.76700019836425,21.826000213623047,,,*,,?,,unknown,0.4762,-7.959,-0.975,True,COSMOS
1807,COSMOS 1011885,149.62172073634,1.89722617331,20.76700019836425,21.22699928283692,,,*,,?,,unknown,,-1.736,-4.133,True,COSMOS
1808,COSMOS 2245320,150.49710923464,2.5886346169100003,20.76799964904785,21.89800071716309,,,*,,?,,unknown,0.9353,-13.665,-10.972,True,COSMOS
1809,COSMOS 1206029,150.34487083891,2.0883123412500004,20.770000457763672,21.940000534057617,,,*,,?,,unknown,1.7739,-1.274,-8.315,True,COSMOS
1810,2MASS J09590252+0248463,149.76051088083,2.81269040698,20.770000457763672,22.062000274658203,,,*,,?,,unknown,0.6265,-17.385,0.315,True,COSMOS
1811,2MASS J10023550+0234042,150.64798786376,2.56787350651,20.770000457763672,21.950000762939453,,,*,,?,,unknown,1.438,-8.153,-2.198,True,COSMOS
1812,COSMOS 1146044,150.57813073358,2.0152518839499995,20.77199935913086,21.996999740600582,,,*,,?,,unknown,1.9357,7.442,-3.349,True,COSMOS
1813,2MASS J09580383+0226442,149.51599484366,2.44558735835,20.77300071716309,21.90900039672852,,,*,,?,,unknown,1.3045,-3.267,-4.948,True,COSMOS
1814,2MASS J10014714+0205110,150.44646754354,2.08650726456,20.77300071716309,21.826000213623047,,,*,,?,,unknown,1.0109,0.623,-18.883,True,COSMOS
1815,COSMOS 1973888,150.1380296275,2.40471331863,20.77499961853028,21.959999084472656,,,*,,?,,unknown,1.1604,-9.998,-8.889,True,COSMOS
1816,COSMOS 911001,150.21596666702,1.82815704675,20.77499961853028,21.86599922180176,,,*,,?,,unknown,1.5339,2.391,4.613,True,COSMOS
1817,COSMOS 423175,150.67512442335,1.68360618827,20.775999069213867,21.231000900268555,,,*,,?,,unknown,0.9463,2.777,-6.426,True,COSMOS
1818,COSMOS J100009.22+024040.9,150.03844116637,2.6780023655900007,20.777000427246094,21.308000564575195,,,*,,?,,unknown,0.3385,2.315,-5.712,True,COSMOS
1819,COSMOS 2253584,150.49232181369,2.5620085412600004,20.777999877929688,21.902999877929688,,,*,,?,,unknown,0.8268,-13.619,-1.071,True,COSMOS
1820,COSMOS 2323953,150.19533192801,2.59659414677,20.77899932861328,21.895000457763672,,,*,,?,,unknown,0.4749,2.521,-5.714,True,COSMOS
1821,2MASS J10030179+0159124,150.7575107511,1.98678256472,20.780000686645508,22.01300048828125,,18.540000915527344,*,,?,,unknown,1.6865,8.559,-3.263,True,COSMOS
1822,COSMOS 1141679,150.68972419369,2.0364336946100003,20.7810001373291,21.979999542236328,,,*,,?,,unknown,1.514,-10.595,6.124,True,COSMOS
1823,COSMOS 2709423,150.18809331396,2.64959143322,20.7810001373291,21.28400039672852,,,*,,?,,unknown,1.0435,-4.667,-1.909,True,COSMOS
1824,COSMOS 1450391,150.825191683,2.25778927716,20.7810001373291,21.910999298095703,,,*,,?,,unknown,0.3453,-19.515,-4.628,True,COSMOS
1825,2MASS J09592204+0155054,149.84179841795,1.9180926540700003,20.78199958801269,21.905000686645508,,,*,,?,,unknown,1.2244,-3.182,-7.399,True,COSMOS
1826,2MASS J10005451+0216050,150.22711731319,2.2680931185299995,20.78400039672852,22.02499961853028,,,*,M5,M,5.0,unknown,3.4742,-23.074,4.522,True,COSMOS
1827,COSMOS 767335,150.64715961534,1.93391771815,20.785999298095703,21.812000274658203,,,*,,?,,unknown,1.5644,-18.014,-28.934,True,COSMOS
1828,COSMOS 2719506,149.99433951038,2.77390361698,20.788000106811523,21.82099914550781,,,*,,?,,unknown,0.5567,-17.553,-6.631,True,COSMOS
1829,COSMOS 2905646,150.7485339992,2.84170648813,20.78899955749512,21.905000686645508,,,*,,?,,unknown,0.8003,-6.167,-4.649,True,COSMOS
1830,COSMOS 1985025,150.15977051237,2.35827013962,20.790000915527344,21.04199981689453,,,*,,?,,unknown,,0.008,-2.369,True,COSMOS
1831,2MASS J09584968+0235112,149.70696827989,2.58647071131,20.790000915527344,21.89299964904785,,,*,,?,,unknown,0.7115,0.143,-9.782,True,COSMOS
1832,COSMOS 2742341,149.9194435201,2.6781251137600006,20.791000366210938,21.895000457763672,,,*,,?,,unknown,0.8413,-11.678,2.488,True,COSMOS
1833,COSMOS 479149,150.26662221886,1.7878749318800002,20.792999267578125,21.992000579833984,,,*,,?,,unknown,2.5543,-20.277,-13.989,True,COSMOS
1834,COSMOS 2259015,150.43889336712,2.53900099173,20.792999267578125,21.856000900268555,,,*,,?,,unknown,0.7641,0.005,-7.144,True,COSMOS
1835,COSMOS 1959385,150.34544875402,2.29873259354,20.792999267578125,21.937000274658203,,,*,,?,,unknown,0.6623,-4.632,2.634,True,COSMOS
1836,2MASS J09580866+0246308,149.536033527059,2.7752405181539,20.79400062561035,21.893999099731445,,,*,,?,,unknown,0.5859,-5.127,-0.218,True,COSMOS
1837,COSMOS 2606192,150.45083641221,2.74122162235,20.795000076293945,21.815000534057617,,,*,,?,,unknown,1.5694,-27.462,-3.988,True,COSMOS
1838,COSMOS J095949.09+020527.4,149.95455893533,2.0909370438699995,20.79899978637696,21.825000762939453,,,*,,?,,unknown,0.3836,-5.537,-1.803,True,COSMOS
1839,COSMOS 1030957,149.69038976368,1.8156594065,20.802000045776367,21.804000854492188,,,*,,?,,unknown,0.8176,-16.524,-5.219,True,COSMOS
1840,COSMOS 1574515,150.26902702295,2.2320431650900003,20.802000045776367,22.011999130249023,,,*,,?,,unknown,1.1942,-3.304,5.555,True,COSMOS
