,simbad_id,ra_deg,dec_deg,V_mag,B_mag,R_mag,I_mag,simbad_otype,spectral_type,mk_class,mk_subtype,lum_class,parallax_mas,pmra_mas_yr,pmdec_mas_yr,stable,field
2559,VIDEO J022554.53-041755.70,36.47729826224,-4.29881870143,20.92099952697754,21.363000869750977,20.875,20.72800064086914,*,,?,,unknown,,,,True,XMM-LSS
2560,VIDEO J022520.32-043939.80,36.33469461114,-4.66104809941,20.92300033569336,22.29400062561035,20.155000686645508,19.261999130249023,*,,?,,unknown,0.0347,0.979,-14.979,True,XMM-LSS
2561,VIDEO J022740.68-042828.80,36.91956880998,-4.47465448208,20.92399978637696,22.415000915527344,20.10700035095215,18.89900016784668,*,,?,,unknown,1.8973,-9.004,-1.969,True,XMM-LSS
2562,VIDEO J022509.74-043257.39,36.29061712752,-4.549353002459999,20.924999237060547,21.270999908447266,20.84199905395508,20.71199989318848,*,,?,,unknown,,,,True,XMM-LSS
2563,VIDEO J022655.33-044454.57,36.73060192041,-4.7484738607,20.933000564575195,21.30500030517578,20.863000869750977,20.71199989318848,*,,?,,unknown,,-3.339,-6.306,True,XMM-LSS
2564,VIDEO J022552.64-042306.14,36.46943915174,-4.38504472061,20.933000564575195,22.270999908447266,20.256000518798828,19.319000244140625,*,,?,,unknown,0.6286,1.667,0.242,True,XMM-LSS
2565,VIDEO J022718.40-042136.18,36.82676172624001,-4.36009895232,20.948999404907227,22.38500022888184,20.18899917602539,19.32200050354004,*,,?,,unknown,1.5717,0.059,-2.402,True,XMM-LSS
2566,SXDSPM J021903.0-053131,34.76252730025,-5.525508168660001,20.96299934387207,,20.194000244140625,,*,,?,,unknown,1.6102,-19.989,-33.352,True,XMM-LSS
2567,VIDEO J022548.38-041551.51,36.45162531426999,-4.26432379502,20.989999771118164,22.45499992370605,20.191999435424805,18.85199928283692,*,,?,,unknown,1.108,8.1,-5.14,True,XMM-LSS
2568,2MASS J02271215-0422426,36.80068211232,-4.37845501615,20.99300003051757,22.47599983215332,20.117000579833984,18.54899978637696,*,,?,,unknown,1.6328,5.68,-8.217,True,XMM-LSS
